id,data
725,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1450}"
726,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1400}"
727,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1750}"
728,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1450}"
729,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1550}"
730,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3350}"
731,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3000}"
732,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 1750}"
733,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 3000}"
734,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2000}"
735,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1800}"
736,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1700}"
737,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2100}"
738,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1700}"
739,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2300}"
740,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1400}"
741,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1550}"
742,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 3050}"
743,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1250}"
744,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1800}"
745,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1600}"
746,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1350}"
747,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1300}"
748,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1500}"
749,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3500}"
750,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1400}"
751,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 3350}"
752,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2400}"
753,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2950}"
754,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1300}"
755,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 2450}"
756,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1700}"
757,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1300}"
758,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2000}"
759,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1600}"
760,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1800}"
761,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1200}"
762,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2400}"
763,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1300}"
764,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 3350}"
765,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 1700}"
766,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2300}"
767,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 2050}"
768,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2150}"
769,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 1650}"
770,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1650}"
771,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2100}"
772,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
773,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 1700}"
774,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1750}"
775,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1700}"
776,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
777,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1700}"
778,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1200}"
779,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1500}"
780,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1650}"
781,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1450}"
782,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 1950}"
783,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1500}"
784,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1400}"
785,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1600}"
786,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1350}"
787,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
788,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1450}"
789,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1800}"
790,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1500}"
791,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1550}"
792,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2150}"
793,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1400}"
794,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 1650}"
795,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1400}"
796,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1550}"
797,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2050}"
798,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 2350}"
799,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1700}"
800,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 3150}"
801,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1400}"
802,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1450}"
803,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1550}"
804,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1700}"
805,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2200}"
806,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2150}"
807,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3350}"
808,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 3000}"
809,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 1600}"
810,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1700}"
811,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1600}"
812,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 1750}"
813,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1600}"
814,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1200}"
815,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1400}"
816,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2750}"
817,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1600}"
818,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1300}"
819,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1550}"
820,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1500}"
821,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 1700}"
822,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1200}"
823,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1500}"
824,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1350}"
825,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1800}"
826,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1350}"
827,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 2150}"
828,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1700}"
829,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2050}"
830,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 3150}"
831,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1750}"
832,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3300}"
833,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 1950}"
834,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1200}"
835,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1450}"
836,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1550}"
837,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 2600}"
838,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 1950}"
839,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 3100}"
840,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
841,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2050}"
842,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1600}"
843,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2350}"
844,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2350}"
845,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1650}"
846,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3300}"
847,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1550}"
848,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2200}"
849,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1550}"
850,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 2300}"
851,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 3000}"
852,"{'марка': 'Subaru', 'модель': 'Outback', 'тариф': 'комфорт+', 'аренда': 2000}"
853,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1250}"
854,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2450}"
855,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1550}"
856,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1300}"
857,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2250}"
858,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2100}"
859,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1600}"
860,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2600}"
861,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1550}"
862,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2250}"
863,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1500}"
864,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1350}"
